Image ID,Class,Confidence,Bounding Box
372,Septoria Leaf Spot,0.9659879207611084,"[[33.46001052856445, 277.7287902832031, 243.44300842285156, 474.14044189453125]]"
372,Tomato Mosaic Virus,0.945706307888031,"[[286.54766845703125, 268.7513122558594, 471.0188293457031, 473.44140625]]"
373,Target Spot,0.9746073484420776,"[[10.8017578125, 267.91131591796875, 253.07542419433594, 508.0087890625]]"
373,Healthy,0.9704864025115967,"[[299.2328186035156, 283.99017333984375, 505.6301574707031, 498.6457824707031]]"
373,Late Blight,0.9672338962554932,"[[23.152746200561523, 1.4858685731887817, 239.26992797851562, 222.54595947265625]]"
373,Spider Mites,0.9540275931358337,"[[289.6936340332031, 75.08749389648438, 399.2918701171875, 248.45960998535156]]"
374,Target Spot,0.9745221734046936,"[[25.334672927856445, 260.3985595703125, 245.58343505859375, 453.7637939453125]]"
374,Tomato Yellow Leaf Curl Virus,0.9722342491149902,"[[287.3925476074219, 21.485408782958984, 473.5256042480469, 235.17044067382812]]"
374,Septoria Leaf Spot,0.9634454846382141,"[[279.5921325683594, 267.28216552734375, 488.435546875, 477.06134033203125]]"
374,Leaf Mold,0.9470629096031189,"[[114.26467895507812, 120.8995132446289, 256.6330261230469, 206.38523864746094]]"
375,Leaf Mold,0.9746537804603577,"[[55.37976837158203, 256.8218078613281, 207.98971557617188, 511.8359375]]"
375,Target Spot,0.9685276746749878,"[[32.50300216674805, 16.122522354125977, 219.38145446777344, 233.0563507080078]]"
375,Leaf Mold,0.9641023278236389,"[[275.1101379394531, 303.38201904296875, 499.2999267578125, 449.2615966796875]]"
375,Late Blight,0.8966991305351257,"[[327.5220642089844, 40.93186950683594, 468.0680847167969, 196.03431701660156]]"
376,Late Blight,0.9690617918968201,"[[36.83366775512695, 267.52813720703125, 237.10012817382812, 490.3415832519531]]"
376,Spider Mites,0.9676246643066406,"[[282.77532958984375, 274.6041564941406, 467.2567138671875, 461.55841064453125]]"
376,Target Spot,0.955406665802002,"[[4.013470649719238, 1.447007179260254, 232.22303771972656, 249.18980407714844]]"
376,Tomato Mosaic Virus,0.9062138795852661,"[[354.47955322265625, 9.84245777130127, 475.96875, 212.0310516357422]]"
376,Tomato Mosaic Virus,0.81394362449646,"[[301.40521240234375, 183.73095703125, 369.8785095214844, 216.1099853515625]]"
377,Spider Mites,0.9716058969497681,"[[292.9364013671875, 280.7044982910156, 452.2456970214844, 461.1848449707031]]"
377,Healthy,0.9694153666496277,"[[263.6117858886719, 28.263355255126953, 512.0, 256.3426513671875]]"
377,Spider Mites,0.9688451290130615,"[[28.52170753479004, 28.38549041748047, 234.44273376464844, 217.53759765625]]"
377,Target Spot,0.9641667008399963,"[[17.740478515625, 273.8907470703125, 217.3399200439453, 461.79974365234375]]"
378,Late Blight,0.9839770197868347,"[[257.8402404785156, 256.42474365234375, 501.0444641113281, 496.0857238769531]]"
378,Septoria Leaf Spot,0.9748769998550415,"[[9.742718696594238, 260.0661315917969, 236.6895294189453, 500.5622863769531]]"
378,Septoria Leaf Spot,0.9657896161079407,"[[288.82806396484375, 15.467830657958984, 471.3011779785156, 236.7356414794922]]"
378,Septoria Leaf Spot,0.9518340826034546,"[[3.038818359375, 9.331830024719238, 218.8430633544922, 191.43685913085938]]"
379,Tomato Yellow Leaf Curl Virus,0.9674535393714905,"[[58.32901382446289, 277.0660705566406, 230.69671630859375, 480.8178405761719]]"
379,Late Blight,0.9671388864517212,"[[23.861644744873047, 0.4837287366390228, 232.4607696533203, 220.95901489257812]]"
379,Septoria Leaf Spot,0.9640831351280212,"[[313.5510559082031, 291.48516845703125, 480.45611572265625, 465.7166748046875]]"
379,Late Blight,0.9252786040306091,"[[314.98834228515625, 49.91276931762695, 438.557861328125, 222.95462036132812]]"
380,Healthy,0.9641705751419067,"[[48.44252014160156, 27.08750343322754, 211.47962951660156, 224.6049041748047]]"
380,Tomato Yellow Leaf Curl Virus,0.9634943008422852,"[[47.53466796875, 284.2216796875, 196.83668518066406, 488.2907409667969]]"
380,Tomato Yellow Leaf Curl Virus,0.9615885615348816,"[[296.0608825683594, 10.893037796020508, 484.0590515136719, 245.47633361816406]]"
380,Tomato Mosaic Virus,0.9464147686958313,"[[271.1459045410156, 265.0492248535156, 503.35247802734375, 479.86041259765625]]"
381,Leaf Mold,0.9705601930618286,"[[256.15447998046875, 36.75868225097656, 512.0, 224.1220703125]]"
381,Spider Mites,0.9678969383239746,"[[38.96846389770508, 279.16192626953125, 216.42808532714844, 477.7860107421875]]"
381,Late Blight,0.9512237310409546,"[[304.7395324707031, 296.28399658203125, 428.38336181640625, 475.6759033203125]]"
381,Septoria Leaf Spot,0.9439114332199097,"[[65.64794158935547, 32.96049118041992, 204.70693969726562, 184.5084686279297]]"
382,Target Spot,0.9716860055923462,"[[5.999712944030762, 19.37267303466797, 196.05296325683594, 252.22816467285156]]"
382,Target Spot,0.9648175239562988,"[[270.4503173828125, 264.761962890625, 496.6953125, 503.1385498046875]]"
382,Septoria Leaf Spot,0.9562540054321289,"[[271.5843811035156, 0.0, 499.81927490234375, 234.34323120117188]]"
382,Tomato Mosaic Virus,0.9280041456222534,"[[9.292171478271484, 272.51641845703125, 234.79147338867188, 479.451416015625]]"
383,Spider Mites,0.9749225378036499,"[[303.8453063964844, 303.50177001953125, 493.06146240234375, 491.4617004394531]]"
383,Healthy,0.9734460711479187,"[[37.9852294921875, 0.23176126182079315, 215.3525390625, 221.06747436523438]]"
383,Tomato Yellow Leaf Curl Virus,0.972200334072113,"[[302.3128356933594, 10.030682563781738, 463.1410827636719, 232.33932495117188]]"
383,Tomato Yellow Leaf Curl Virus,0.965149462223053,"[[68.57499694824219, 269.06146240234375, 200.50270080566406, 445.5959777832031]]"
384,Leaf Mold,0.9657612442970276,"[[255.3810272216797, 0.7553854584693909, 427.7923278808594, 226.3234405517578]]"
384,Tomato Yellow Leaf Curl Virus,0.9636285305023193,"[[50.47679138183594, 286.1764831542969, 210.94850158691406, 488.4080810546875]]"
384,Late Blight,0.9545453190803528,"[[43.937557220458984, 30.048051834106445, 183.6765899658203, 206.5539093017578]]"
384,Late Blight,0.9261171221733093,"[[273.2783203125, 284.8380126953125, 427.2510986328125, 476.783203125]]"
385,Late Blight,0.9768535494804382,"[[9.321691513061523, 255.5709991455078, 252.30970764160156, 499.6828918457031]]"
385,Leaf Mold,0.9724059700965881,"[[297.4288330078125, 10.34428882598877, 448.1607971191406, 247.12440490722656]]"
385,Septoria Leaf Spot,0.9527496099472046,"[[329.8674621582031, 286.470947265625, 483.7879638671875, 477.21002197265625]]"
385,Tomato Mosaic Virus,0.9390976428985596,"[[20.985523223876953, 5.204015254974365, 193.62347412109375, 203.33775329589844]]"
385,Tomato Mosaic Virus,0.6218230724334717,"[[134.75816345214844, 206.8624267578125, 234.87637329101562, 250.73512268066406]]"
386,Target Spot,0.9669774770736694,"[[9.2822265625, 279.1033020019531, 244.92063903808594, 508.5877685546875]]"
386,Tomato Yellow Leaf Curl Virus,0.966925323009491,"[[309.46600341796875, 279.2239685058594, 466.873291015625, 460.5464782714844]]"
386,Septoria Leaf Spot,0.9667021036148071,"[[275.3798828125, 0.0, 457.7875061035156, 218.7724151611328]]"
386,Late Blight,0.9648541808128357,"[[26.647489547729492, 0.06732536852359772, 248.17831420898438, 245.21151733398438]]"
387,Healthy,0.9676477313041687,"[[11.889978408813477, 263.9397888183594, 228.4765625, 484.5827331542969]]"
387,Spider Mites,0.9590651392936707,"[[269.866455078125, 285.8520812988281, 461.7432861328125, 468.67779541015625]]"
387,Spider Mites,0.9590062499046326,"[[309.4407043457031, 28.38258934020996, 486.4264221191406, 236.6603240966797]]"
387,Late Blight,0.9479901194572449,"[[74.7159652709961, 64.450927734375, 188.39476013183594, 181.40321350097656]]"
388,Tomato Yellow Leaf Curl Virus,0.9725896120071411,"[[47.05537033081055, 273.242431640625, 217.15234375, 480.07232666015625]]"
388,Late Blight,0.96933513879776,"[[310.125, 267.17596435546875, 502.5294189453125, 507.01666259765625]]"
388,Late Blight,0.9648383855819702,"[[286.0238952636719, 6.221708297729492, 494.021728515625, 248.42759704589844]]"
388,Septoria Leaf Spot,0.9619624614715576,"[[60.385284423828125, 21.016902923583984, 241.2067413330078, 221.54800415039062]]"
389,Tomato Yellow Leaf Curl Virus,0.9666064381599426,"[[284.6868591308594, 279.46978759765625, 480.7583312988281, 498.8671875]]"
389,Leaf Mold,0.9632167220115662,"[[80.06263732910156, 260.82421875, 239.0696563720703, 511.7962951660156]]"
389,Late Blight,0.9556489586830139,"[[316.1803283691406, 35.00821304321289, 476.47247314453125, 200.7429656982422]]"
389,Late Blight,0.9480313658714294,"[[44.70973205566406, 27.164722442626953, 173.94717407226562, 228.67994689941406]]"
390,Target Spot,0.9633731245994568,"[[272.78216552734375, 271.8684387207031, 488.5655517578125, 443.4238586425781]]"
390,Target Spot,0.9593467712402344,"[[355.2608642578125, 422.3815002441406, 507.296875, 500.05096435546875]]"
390,Late Blight,0.9505673050880432,"[[272.9097595214844, 13.708927154541016, 488.3688659667969, 255.1227569580078]]"
390,Tomato Mosaic Virus,0.9464486241340637,"[[52.855613708496094, 278.4028015136719, 211.10549926757812, 444.6795654296875]]"
390,Spider Mites,0.9456411600112915,"[[102.83900451660156, 19.052505493164062, 223.28134155273438, 170.6800079345703]]"
391,Target Spot,0.9699522852897644,"[[262.3778076171875, 282.828369140625, 480.75201416015625, 495.1559753417969]]"
391,Healthy,0.9653918147087097,"[[284.61614990234375, 7.841581344604492, 495.3343200683594, 224.8766632080078]]"
391,Spider Mites,0.9634417295455933,"[[45.93672561645508, 305.2791748046875, 237.59974670410156, 492.59259033203125]]"
391,Healthy,0.9526888132095337,"[[23.138484954833984, 25.67885398864746, 231.02113342285156, 247.76478576660156]]"
392,Late Blight,0.9626822471618652,"[[275.3000793457031, 270.4226379394531, 511.5130920410156, 482.52154541015625]]"
392,Leaf Mold,0.9542743563652039,"[[10.756893157958984, 13.742331504821777, 225.91580200195312, 256.0273742675781]]"
392,Spider Mites,0.9477906823158264,"[[24.375919342041016, 303.8487548828125, 188.5815887451172, 412.2620544433594]]"
392,Leaf Mold,0.9381240010261536,"[[29.053739547729492, 0.0, 104.40520477294922, 62.790191650390625]]"
392,Tomato Mosaic Virus,0.9151405096054077,"[[305.2604675292969, 21.977453231811523, 461.3203125, 240.16555786132812]]"
392,Spider Mites,0.7593880295753479,"[[176.60589599609375, 370.9478454589844, 207.26795959472656, 439.0091247558594]]"
393,Spider Mites,0.9641602635383606,"[[267.4546813964844, 36.33975601196289, 458.6181640625, 241.9592742919922]]"
393,Healthy,0.9634316563606262,"[[274.7561340332031, 267.4446716308594, 499.5951232910156, 482.81915283203125]]"
393,Target Spot,0.9540502429008484,"[[34.346858978271484, 22.874080657958984, 241.89027404785156, 232.62913513183594]]"
393,Tomato Mosaic Virus,0.9394835233688354,"[[3.3232710361480713, 286.43463134765625, 201.96730041503906, 472.7826232910156]]"
394,Healthy,0.9808964729309082,"[[1.9513155221939087, 0.16153492033481598, 255.64639282226562, 255.7292022705078]]"
394,Tomato Yellow Leaf Curl Virus,0.971294105052948,"[[52.40185546875, 284.01763916015625, 196.92178344726562, 470.0765075683594]]"
394,Late Blight,0.9515670537948608,"[[304.7103576660156, 297.4514465332031, 428.34478759765625, 495.1637878417969]]"
394,Tomato Yellow Leaf Curl Virus,0.9462934136390686,"[[321.99517822265625, 24.3148193359375, 477.7174377441406, 219.04043579101562]]"
395,Spider Mites,0.9632740020751953,"[[289.0583190917969, 34.43604278564453, 481.2841796875, 207.57460021972656]]"
395,Leaf Mold,0.9625033140182495,"[[316.1361389160156, 256.5010986328125, 438.3599548339844, 455.16583251953125]]"
395,Septoria Leaf Spot,0.9621462821960449,"[[12.680075645446777, 274.80633544921875, 228.7318115234375, 477.36285400390625]]"
395,Target Spot,0.9569594264030457,"[[25.913753509521484, 43.97315216064453, 234.90736389160156, 236.82896423339844]]"
396,Septoria Leaf Spot,0.9640815854072571,"[[79.65259552001953, 18.159940719604492, 246.5474853515625, 204.20008850097656]]"
396,Target Spot,0.9522141814231873,"[[23.912309646606445, 314.53826904296875, 212.8566131591797, 494.90118408203125]]"
396,Leaf Mold,0.9515273571014404,"[[350.9806213378906, 96.09794616699219, 409.61883544921875, 197.32435607910156]]"
396,Late Blight,0.9468963742256165,"[[319.55755615234375, 286.23150634765625, 484.4869689941406, 486.9371643066406]]"
397,Spider Mites,0.9708763957023621,"[[271.22772216796875, 3.274284839630127, 448.11639404296875, 199.1839599609375]]"
397,Tomato Yellow Leaf Curl Virus,0.9706761837005615,"[[63.99187088012695, 290.0158996582031, 219.5992889404297, 494.0723876953125]]"
397,Tomato Mosaic Virus,0.9483586549758911,"[[9.398035049438477, 27.930700302124023, 240.8566131591797, 241.91351318359375]]"
397,Tomato Mosaic Virus,0.9300102591514587,"[[320.66998291015625, 296.2219543457031, 506.6850280761719, 498.683837890625]]"
398,Healthy,0.9710535407066345,"[[13.724322319030762, 0.0, 251.76602172851562, 245.98541259765625]]"
398,Septoria Leaf Spot,0.9619898200035095,"[[292.18475341796875, 274.4610595703125, 471.4576110839844, 500.3308410644531]]"
398,Spider Mites,0.9581208825111389,"[[311.23828125, 39.18897247314453, 464.464111328125, 225.71067810058594]]"
398,Tomato Mosaic Virus,0.9324451088905334,"[[10.659523963928223, 271.3650207519531, 222.90956115722656, 501.5196533203125]]"
399,Target Spot,0.9738654494285583,"[[7.506699562072754, 269.24188232421875, 238.29856872558594, 464.89227294921875]]"
399,Septoria Leaf Spot,0.969496488571167,"[[286.5948486328125, 259.7196044921875, 491.89251708984375, 487.8740234375]]"
399,Healthy,0.9601715803146362,"[[34.08926773071289, 4.965303421020508, 212.87167358398438, 246.5168914794922]]"
399,Tomato Mosaic Virus,0.9482005834579468,"[[277.76348876953125, 2.9490034580230713, 488.3782653808594, 214.09219360351562]]"
400,Tomato Yellow Leaf Curl Virus,0.9811614751815796,"[[34.59495544433594, 271.9437561035156, 209.10169982910156, 475.6410217285156]]"
400,Spider Mites,0.9579343199729919,"[[44.43152618408203, 52.25397872924805, 248.47251892089844, 207.91603088378906]]"
400,Septoria Leaf Spot,0.9537677764892578,"[[269.88104248046875, 13.980267524719238, 488.229736328125, 254.71197509765625]]"
400,Tomato Mosaic Virus,0.9350190162658691,"[[281.6401672363281, 268.95123291015625, 487.5494689941406, 489.5583801269531]]"
401,Tomato Yellow Leaf Curl Virus,0.9747751355171204,"[[301.7694091796875, 8.419462203979492, 470.4037170410156, 225.3349151611328]]"
401,Healthy,0.9733821153640747,"[[6.284854888916016, 2.6074507236480713, 229.03016662597656, 248.65150451660156]]"
401,Spider Mites,0.9677950143814087,"[[30.910717010498047, 272.46697998046875, 174.2357940673828, 484.6714172363281]]"
401,Healthy,0.9570048451423645,"[[257.50201416015625, 287.44390869140625, 485.78594970703125, 476.6692199707031]]"
402,Late Blight,0.9615910649299622,"[[26.674531936645508, 32.03708267211914, 213.3544158935547, 232.2672119140625]]"
402,Target Spot,0.9607231616973877,"[[3.7147576808929443, 299.3059997558594, 219.3584747314453, 457.7702941894531]]"
402,Septoria Leaf Spot,0.959128737449646,"[[293.44732666015625, 27.011367797851562, 501.8646545410156, 240.5348663330078]]"
402,Late Blight,0.8640193343162537,"[[288.5541687011719, 276.67816162109375, 506.5014953613281, 478.33447265625]]"
403,Septoria Leaf Spot,0.9641779065132141,"[[13.080430030822754, 268.113525390625, 246.33570861816406, 450.7926940917969]]"
403,Leaf Mold,0.9603558778762817,"[[25.401037216186523, 55.35725021362305, 152.3118896484375, 179.9996795654297]]"
403,Spider Mites,0.957367479801178,"[[274.7731018066406, 276.6899719238281, 501.1255798339844, 480.1549377441406]]"
403,Late Blight,0.9547220468521118,"[[293.9048156738281, 13.309914588928223, 494.3264465332031, 256.1878356933594]]"
404,Tomato Yellow Leaf Curl Virus,0.9683287739753723,"[[313.3513488769531, 17.07396697998047, 461.3205871582031, 229.73233032226562]]"
404,Septoria Leaf Spot,0.963982880115509,"[[294.625244140625, 266.5493469238281, 481.2438049316406, 493.6313171386719]]"
404,Tomato Mosaic Virus,0.9288105368614197,"[[15.023681640625, 7.29052734375, 238.65054321289062, 245.40171813964844]]"
404,Tomato Mosaic Virus,0.9230143427848816,"[[30.227554321289062, 272.3943176269531, 217.50363159179688, 449.7727355957031]]"
405,Tomato Yellow Leaf Curl Virus,0.9727256298065186,"[[293.2712097167969, 261.2052001953125, 468.161376953125, 490.5564270019531]]"
405,Healthy,0.9726635217666626,"[[259.4944152832031, 2.772346019744873, 511.8894348144531, 253.50523376464844]]"
405,Septoria Leaf Spot,0.9574995040893555,"[[33.119041442871094, 3.951760768890381, 195.07589721679688, 217.01182556152344]]"
405,Septoria Leaf Spot,0.9538070559501648,"[[2.160414695739746, 261.3505859375, 249.72451782226562, 496.09576416015625]]"
406,Septoria Leaf Spot,0.9657245874404907,"[[22.63914680480957, 265.3814392089844, 230.9673309326172, 478.5495910644531]]"
406,Late Blight,0.9645061492919922,"[[287.70819091796875, 15.046954154968262, 496.4370422363281, 243.71884155273438]]"
406,Target Spot,0.9538728594779968,"[[285.2561340332031, 265.0095520019531, 480.3309326171875, 501.096923828125]]"
406,Tomato Mosaic Virus,0.9456648230552673,"[[22.02967071533203, 16.226490020751953, 227.42276000976562, 194.57485961914062]]"
407,Tomato Yellow Leaf Curl Virus,0.9744016528129578,"[[28.48534393310547, 274.2930908203125, 235.02694702148438, 485.9742736816406]]"
407,Spider Mites,0.9598968625068665,"[[48.77670669555664, 23.785356521606445, 202.38343811035156, 201.71331787109375]]"
407,Spider Mites,0.9536038637161255,"[[294.3445129394531, 294.4651184082031, 480.2678527832031, 461.9424133300781]]"
407,Tomato Mosaic Virus,0.927520215511322,"[[283.0372314453125, 4.277472972869873, 474.3063049316406, 193.4195556640625]]"
408,Septoria Leaf Spot,0.9704792499542236,"[[0.1652401238679886, 263.2132873535156, 248.8287811279297, 506.5422668457031]]"
408,Leaf Mold,0.9681982398033142,"[[331.7662048339844, 33.023681640625, 442.7890625, 217.0662841796875]]"
408,Spider Mites,0.964097797870636,"[[293.20654296875, 256.4907531738281, 455.2883605957031, 456.84771728515625]]"
408,Septoria Leaf Spot,0.9537407755851746,"[[38.308937072753906, 39.52201461791992, 240.42129516601562, 232.433349609375]]"
409,Healthy,0.9735141396522522,"[[4.293507099151611, 7.231100559234619, 239.23573303222656, 241.9130859375]]"
409,Tomato Yellow Leaf Curl Virus,0.9713773727416992,"[[303.6184997558594, 259.1319580078125, 460.9754638671875, 490.8852233886719]]"
409,Spider Mites,0.9598411917686462,"[[327.0390319824219, 52.38565444946289, 454.49957275390625, 240.4371337890625]]"
409,Septoria Leaf Spot,0.9513798356056213,"[[40.011260986328125, 270.0940856933594, 246.17747497558594, 496.12591552734375]]"
409,Spider Mites,0.8797667026519775,"[[415.6019592285156, 29.947078704833984, 479.9057312011719, 64.19969177246094]]"
410,Target Spot,0.9655706286430359,"[[25.727087020874023, 15.87971019744873, 232.06243896484375, 180.57749938964844]]"
410,Spider Mites,0.9631368517875671,"[[47.54773712158203, 279.7953796386719, 235.83535766601562, 463.1304626464844]]"
410,Spider Mites,0.9613817930221558,"[[333.6477966308594, 294.56048583984375, 509.18170166015625, 432.63861083984375]]"
410,Tomato Yellow Leaf Curl Virus,0.8759760856628418,"[[296.41986083984375, 13.678143501281738, 469.9306640625, 252.80911254882812]]"
411,Spider Mites,0.9680293202400208,"[[46.18724060058594, 289.8625793457031, 225.1457977294922, 490.6977233886719]]"
411,Septoria Leaf Spot,0.9595227837562561,"[[284.9237060546875, 261.50604248046875, 503.6641845703125, 495.188720703125]]"
411,Tomato Mosaic Virus,0.9468191862106323,"[[27.9246826171875, 45.71205139160156, 239.68548583984375, 212.48704528808594]]"
411,Healthy,0.9467077851295471,"[[258.3255920410156, 0.8206284642219543, 512.0, 255.67083740234375]]"
412,Septoria Leaf Spot,0.9677802324295044,"[[281.3998718261719, 262.3062438964844, 505.4065856933594, 487.2216796875]]"
412,Septoria Leaf Spot,0.9611268043518066,"[[6.700468063354492, 114.5506362915039, 172.55824279785156, 237.65980529785156]]"
412,Target Spot,0.9543198347091675,"[[277.68756103515625, 38.66248321533203, 500.5975341796875, 247.2550811767578]]"
412,Tomato Mosaic Virus,0.9462549686431885,"[[32.02857208251953, 269.7914123535156, 224.35618591308594, 445.5200500488281]]"
412,Early Blight,0.9199228286743164,"[[205.3606719970703, 8.971765518188477, 255.54798889160156, 157.2354736328125]]"
413,Tomato Yellow Leaf Curl Virus,0.9716690182685852,"[[16.131433486938477, 20.357486724853516, 207.47760009765625, 240.89488220214844]]"
413,Late Blight,0.9668431878089905,"[[260.8334045410156, 4.771685600280762, 509.46759033203125, 250.13499450683594]]"
413,Spider Mites,0.966058075428009,"[[328.02362060546875, 285.513916015625, 483.87890625, 485.5492248535156]]"
413,Tomato Mosaic Virus,0.9500474333763123,"[[30.539745330810547, 281.425048828125, 240.6033477783203, 488.5823059082031]]"
414,Late Blight,0.9600033164024353,"[[284.8194580078125, 15.639619827270508, 491.4252624511719, 249.68939208984375]]"
414,Spider Mites,0.9557801485061646,"[[279.55584716796875, 288.2061767578125, 484.4124450683594, 476.7767028808594]]"
414,Spider Mites,0.9402157664299011,"[[38.09090805053711, 21.552921295166016, 188.5372314453125, 207.2985076904297]]"
414,Tomato Yellow Leaf Curl Virus,0.9329731464385986,"[[59.908626556396484, 280.5418701171875, 221.29127502441406, 472.4495544433594]]"
415,Septoria Leaf Spot,0.9659597277641296,"[[270.3533020019531, 258.0871887207031, 502.0290222167969, 496.9401550292969]]"
415,Late Blight,0.9627665281295776,"[[20.38890266418457, 255.6789093017578, 231.53903198242188, 470.0032043457031]]"
415,Healthy,0.9548461437225342,"[[52.210235595703125, 10.560489654541016, 228.57801818847656, 209.65469360351562]]"
415,Tomato Mosaic Virus,0.9277362823486328,"[[283.0811767578125, 23.75867462158203, 477.266845703125, 191.7195587158203]]"
416,Healthy,0.9748454093933105,"[[29.382841110229492, 273.6540832519531, 222.17176818847656, 468.6029968261719]]"
416,Target Spot,0.9608286619186401,"[[269.75213623046875, 13.470882415771484, 500.0042419433594, 243.17584228515625]]"
416,Late Blight,0.9604459404945374,"[[273.1839294433594, 274.8379211425781, 486.041015625, 459.69195556640625]]"
416,Late Blight,0.9594243764877319,"[[13.319982528686523, 14.236952781677246, 221.2775421142578, 248.8543243408203]]"
417,Septoria Leaf Spot,0.9760259389877319,"[[267.6244201660156, 267.53729248046875, 508.37408447265625, 482.5989685058594]]"
417,Late Blight,0.9707278609275818,"[[292.568603515625, 0.0, 478.47161865234375, 233.01866149902344]]"
417,Tomato Yellow Leaf Curl Virus,0.9673008322715759,"[[47.797760009765625, 269.368408203125, 203.67276000976562, 492.8818359375]]"
417,Healthy,0.9633656740188599,"[[12.687686920166016, 9.443747520446777, 225.330322265625, 215.7760467529297]]"
418,Target Spot,0.9666615724563599,"[[62.6417236328125, 14.397072792053223, 214.2219696044922, 219.5691680908203]]"
418,Septoria Leaf Spot,0.9645919799804688,"[[265.5118408203125, 263.41485595703125, 495.7485046386719, 468.1000671386719]]"
418,Septoria Leaf Spot,0.9557546377182007,"[[15.163948059082031, 258.0373840332031, 243.47216796875, 458.4698181152344]]"
418,Healthy,0.9524256587028503,"[[340.03338623046875, 5.694422245025635, 478.040283203125, 186.94293212890625]]"
418,Early Blight,0.927247941493988,"[[310.17767333984375, 161.24769592285156, 390.82904052734375, 216.6181640625]]"
419,Leaf Mold,0.9676668643951416,"[[121.10029602050781, 144.9792938232422, 255.75758361816406, 255.61940002441406]]"
419,Target Spot,0.966802179813385,"[[276.26776123046875, 260.15899658203125, 500.0046691894531, 506.05364990234375]]"
419,Spider Mites,0.9604153633117676,"[[52.20641326904297, 275.8059997558594, 213.65223693847656, 440.171142578125]]"
419,Spider Mites,0.949819803237915,"[[258.31732177734375, 11.361270904541016, 424.2858581542969, 225.69375610351562]]"
420,Early Blight,0.9762881994247437,"[[146.05003356933594, 165.3082275390625, 251.7224884033203, 249.98785400390625]]"
420,Late Blight,0.9742452502250671,"[[1.1695340871810913, 7.788775444030762, 238.75897216796875, 187.61782836914062]]"
420,Healthy,0.9671580791473389,"[[282.8910217285156, 266.1618957519531, 477.330078125, 499.2188720703125]]"
420,Septoria Leaf Spot,0.9567762017250061,"[[22.674747467041016, 264.4359436035156, 204.22682189941406, 426.9792785644531]]"
420,Leaf Mold,0.9360381364822388,"[[378.1658020019531, 0.0, 462.489013671875, 140.51959228515625]]"
421,Septoria Leaf Spot,0.968549907207489,"[[16.398983001708984, 261.02056884765625, 239.42135620117188, 481.3696594238281]]"
421,Spider Mites,0.9639824628829956,"[[41.08784103393555, 13.865004539489746, 205.86178588867188, 221.71058654785156]]"
421,Spider Mites,0.9615544676780701,"[[327.96185302734375, 29.531566619873047, 484.1482238769531, 226.66604614257812]]"
421,Septoria Leaf Spot,0.9566238522529602,"[[349.68548583984375, 335.29388427734375, 510.7978515625, 485.11212158203125]]"
421,Early Blight,0.9446126222610474,"[[256.6134033203125, 300.838134765625, 314.0797424316406, 401.58416748046875]]"
422,Tomato Yellow Leaf Curl Virus,0.9676039814949036,"[[308.5960388183594, 19.405229568481445, 479.203369140625, 192.48123168945312]]"
422,Late Blight,0.9575133919715881,"[[6.839908599853516, 0.0, 236.8468017578125, 245.51278686523438]]"
422,Spider Mites,0.9495114684104919,"[[262.17388916015625, 289.56158447265625, 474.78143310546875, 470.5997314453125]]"
422,Tomato Mosaic Virus,0.9429228901863098,"[[15.648394584655762, 275.1171875, 223.4766082763672, 424.55755615234375]]"
423,Spider Mites,0.9685682654380798,"[[312.032470703125, 80.22779846191406, 496.91973876953125, 224.09170532226562]]"
423,Tomato Yellow Leaf Curl Virus,0.9641005396842957,"[[58.064964294433594, 276.6990966796875, 223.3155975341797, 469.29766845703125]]"
423,Spider Mites,0.9600628614425659,"[[32.578834533691406, 41.011531829833984, 237.06861877441406, 213.77235412597656]]"
423,Septoria Leaf Spot,0.9588527083396912,"[[275.8766174316406, 270.45684814453125, 498.375244140625, 476.9819641113281]]"
424,Late Blight,0.9747747182846069,"[[24.118852615356445, 257.96099853515625, 235.2159881591797, 482.3021545410156]]"
424,Tomato Yellow Leaf Curl Virus,0.9699668288230896,"[[287.5093078613281, 21.147777557373047, 473.5590515136719, 235.39642333984375]]"
424,Late Blight,0.9656616449356079,"[[271.157470703125, 266.84857177734375, 512.0, 510.8210144042969]]"
424,Spider Mites,0.962504506111145,"[[39.05821990966797, 49.48552322387695, 177.30462646484375, 253.86221313476562]]"
425,Late Blight,0.9754618406295776,"[[263.3033752441406, 263.5862121582031, 508.39361572265625, 507.2496643066406]]"
425,Late Blight,0.9688296914100647,"[[3.446518898010254, 261.4057922363281, 241.67050170898438, 481.0366516113281]]"
425,Spider Mites,0.9620389342308044,"[[46.714786529541016, 52.44157791137695, 207.53326416015625, 186.9812774658203]]"
425,Spider Mites,0.9544337391853333,"[[304.3147888183594, 45.075138092041016, 488.63177490234375, 210.36753845214844]]"
426,Healthy,0.9719022512435913,"[[28.20665740966797, 264.6344909667969, 240.23023986816406, 481.0347595214844]]"
426,Target Spot,0.9605350494384766,"[[257.5075988769531, 63.94852828979492, 499.07830810546875, 231.49124145507812]]"
426,Tomato Mosaic Virus,0.947242796421051,"[[283.9676513671875, 266.5320129394531, 486.2006530761719, 447.3941345214844]]"
426,Spider Mites,0.9430589079856873,"[[23.736242294311523, 47.34132385253906, 189.04986572265625, 157.06893920898438]]"
427,Healthy,0.9730355739593506,"[[7.767965793609619, 256.0626220703125, 235.74392700195312, 505.5160217285156]]"
427,Septoria Leaf Spot,0.9713889360427856,"[[292.46502685546875, 287.083984375, 499.3447265625, 462.455322265625]]"
